Avg. Area Income,House Age,Number of Rooms,Number of Bedrooms,Area Population,Price,Address
71920.0673,1,4,6,29505.84117,1088834.29,"84171 Johns Wells Apt. 868
Sarahberg, DC 35407"
72490.81469,16,6,5,17981.45047,699222.8361,"824 Kari Gateway
East Shelly, MT 69900"
65354.14001,10,3,2,33946.93546,1205114.23,"41950 Navarro Light
East Amanda, ME 66433-0001"
76493.31516,15,4,6,41848.37111,1761960.569,"8123 Brad Ridge Suite 510
East Daniel, MS 75510-8888"
50502.09419,6,6,5,37593.86249,1286477.396,"3025 Steven Underpass
Foleymouth, NM 73471"
57942.29221,6,7,5,33388.08215,816058.2238,"965 Murphy Pine Apt. 929
South Joditon, ND 44858"
60935.56171,6,2,2,26703.92133,874755.2933,"Unit 2286 Box 6344
DPO AP 49001-4308"
43192.11441,0,3,2,34134.02099,1054606.985,"792 Cameron Vista Apt. 831
Villarrealmouth, MN 48095-1533"
66631.10886,12,7,1,61361.73048,1714266.274,"69002 Ford Route Apt. 555
Marcberg, VI 90052"
68696.34726,13,5,6,41856.71867,1601527.415,"3011 Gray Bypass
Hodgesstad, AS 71104"
51026.01921,11,7,6,23853.4987,426100.4805,"1289 Amanda Extensions
South Ericshire, GU 99528-9481"
88054.31029,3,6,5,22289.73348,1454699.231,"558 Jackson Overpass Apt. 511
South Brittanyshire, GU 55774"
50362.53809,5,6,4,23611.05623,314167.8343,"56573 Matthew Extension Apt. 145
Suzannemouth, GU 54881"
66320.99448,1,5,4,16803.47999,933609.2581,"158 Martin Roads
Michellemouth, LA 58398-0605"
76926.14478,12,3,1,45836.01687,1353635.41,"728 William Drive
Ortizville, TN 98109"
74905.35292,20,5,5,41190.74957,1587357.946,"15465 Davis Forks Apt. 153
Wardton, NY 26628-8352"
76149.69359,0,7,4,31566.96055,1457672.906,"043 Ryan Junctions Suite 853
North Joanna, IA 67146-0005"
65643.86248,13,4,1,48882.49036,1265927.36,"79881 Myers Fords
North Larry, WI 13795"
74910.40483,19,7,5,39407.69374,1562573.061,"814 Glover Plains
Port Andrea, IN 33085-0999"
50241.37341,13,2,1,53804.91829,1376146.811,"05493 Palmer Terrace
Kimberlyton, TN 20895"
55159.12375,9,2,4,27911.73159,764799.883,"05581 Williams Mews Suite 810
West Ashley, UT 88476-6322"
64298.65142,3,5,2,35999.97553,1206986.885,"9971 Jay Junctions
East Davidmouth, VI 16466-3291"
56348.35334,16,5,3,23476.9736,649223.5061,"1629 James Pines
Port John, LA 49420"
97669.06449,19,7,2,43203.27106,2102244.497,"0646 Martin Pass
Kimberlyberg, GU 73453"
69970.31801,17,2,3,33649.36857,1429951.804,"24925 Whitney Point Suite 416
Melissamouth, VT 50514"
63402.76833,10,6,6,32620.83746,832559.7976,"04560 Chad Plains
Clarkshire, ME 86546"
69091.41138,10,2,4,32707.83443,1339303.657,"Unit 8410 Box 5521
DPO AP 20914-6877"
57876.99536,20,7,6,36800.46042,579710.1098,"367 Morgan Lodge Suite 363
West Laurenton, PR 70182"
65718.30197,8,2,1,54798.51145,995721.6274,"410 Benjamin Row
West Cody, TN 04841"
61601.58059,17,6,2,17410.3896,745523.8383,"3955 Tucker Square Apt. 923
Allenview, CO 55555-8106"
65864.97112,7,7,4,18092.39859,1004471.661,"770 Bianca Pine Suite 492
West Brandonview, VI 71611"
53230.11971,0,5,6,27360.81222,1311432.388,"71718 Barrett Ramp
Caseybury, NH 91777-4042"
85683.85595,10,7,4,26428.91317,1246936.946,"25869 Albert Isle Apt. 057
Lake Victorborough, TX 80274-9001"
78792.35527,14,3,2,29578.2212,1341449.572,"Unit 0248 Box 7958
DPO AA 89432-7985"
63830.17385,11,2,6,29862.95877,1020336.883,"615 Hale Camp Suite 218
Josephside, ND 69787"
59930.15607,9,3,5,44095.46156,1320897.013,"21153 Wayne Hills Suite 053
North Keith, FL 12086-3774"
80898.97216,6,7,6,37530.43139,1443470.037,"Unit 4225 Box 8935
DPO AP 67094-7879"
47904.68551,4,4,3,33853.9196,884015.2271,"Unit 3397 Box 4463
DPO AA 91280"
71068.99611,17,4,1,35724.01849,1355556.954,"USNV Wright
FPO AA 70734-4928"
67622.21961,13,4,2,35359.84847,841392.493,"USCGC Joseph
FPO AA 84443"
60437.72266,13,2,1,30461.70341,619664.2512,"3025 Calderon Lakes Suite 215
Sharpfort, DE 51855"
77628.22158,6,5,4,26257.11685,1446982.761,"7836 Smith Fork
Mcintoshhaven, CT 99600"
90244.7618,16,7,4,17771.3799,1575680.037,"8716 Fischer Mountains
South Frankstad, GU 09517"
74439.56614,19,3,2,44079.38816,1351639.839,"7729 Avila Glens Apt. 852
Butlerhaven, NH 43950-2402"
80819.28657,17,2,1,34535.99071,1543801.655,"11042 Shawn Skyway
Veronicamouth, MS 91207-6056"
73003.49571,6,5,3,23500.00687,1101239.492,"562 Medina Heights Apt. 359
West Robertton, MA 89628-9347"
66964.38136,15,2,2,36043.91711,1034180.949,"03150 Savannah Island Suite 695
Davisborough, PR 91379-3601"
73617.16103,4,4,2,29735.35798,1139360.434,"112 Everett Points Suite 792
Stephaniehaven, FM 48187"
68751.08325,6,7,6,25504.96032,1116351.753,"066 Brandon River Suite 915
West Brenda, VI 79772"
78693.8408,3,5,5,44210.15524,1526013.33,"0608 Pamela Mews Apt. 981
Camposfort, NH 70888"
64317.65144,18,2,4,22295.72191,1020098.041,"464 Shelia Squares
Port Maryberg, IA 30439-2823"
71939.37104,20,4,1,40053.8781,1617072.277,"2314 Jeffrey Prairie
Goodmanfort, MO 09014-1562"
71868.45489,10,4,2,42187.81234,1567482.268,"44216 Lawrence Branch Suite 013
West Matthew, CA 71303-7984"
84855.8418,19,6,6,43119.69703,1134273.425,"87336 Dorsey Union
Hillmouth, WI 61461-5466"
72969.67332,2,4,5,40262.82796,1434803.061,"88392 Joyce Locks Suite 992
Lake Scottview, ME 38475-3916"
68599.04341,20,6,4,44339.96289,1234837.206,"Unit 6023 Box 7633
DPO AA 46376"
64644.89881,3,6,5,45329.50884,863386.1738,"3593 Smith Shores Apt. 821
Jennaville, SD 31313-9212"
62677.19299,12,7,4,50162.61135,1246410.341,"PSC 8807, Box 1732
APO AP 16899-9076"
63380.81467,7,5,2,40217.33358,932979.3606,"3499 Stuart Plains Suite 304
Aaronhaven, NE 83521"
73515.39286,8,6,5,35015.07815,1468030.408,"064 Kristy Tunnel
Allenfurt, GU 60403"
58518.00019,6,7,2,44011.41991,1087802.888,"7407 Thompson Row
Rachelton, VA 34324"
60015.33707,7,3,1,27854.68792,1260484.462,"96095 Erin Meadows Apt. 708
Tracyfurt, KY 13198-2585"
73724.21451,19,4,3,33025.44312,1021122.052,"USNV Byrd
FPO AA 21590"
81850.98839,0,2,5,42634.95086,1375467.271,"739 Melissa Parkway
Brendanville, AR 09959"
81559.19834,2,6,6,45777.55156,1224792.357,"251 Jenna Shore
Port Brianchester, MH 40145"
62041.42829,10,7,2,46069.97691,1376898.058,"1500 Chen Tunnel
Port Williamburgh, NM 21980-9681"
76935.85041,12,6,1,25763.64325,1642164.216,"75974 Mueller Grove
Port Brian, WA 54211"
70564.46384,6,2,4,36308.24471,1210573.855,"21869 Willis Flats Suite 963
Rachelberg, VI 51379"
70885.5117,20,3,1,39730.15754,1246595.16,"68634 Bowman Wall Apt. 657
South Lindsaystad, AL 23019"
51742.0517,20,5,6,45458.31172,812059.0591,"568 Gloria Road Suite 451
Kimfurt, WV 22760-4628"
61830.2395,6,7,5,37688.39048,1054856.033,"70673 Christopher Mountains Apt. 785
West Mikeside, AR 76748"
73582.86266,15,5,5,36759.65255,1384432.153,"004 Gilbert Rest Apt. 122
Josephtown, IA 22209-1112"
73998.97605,3,7,2,49947.48099,1133126.484,"PSC 8727, Box 9505
APO AE 83389-7909"
62270.59377,0,2,4,56626.45629,1470476.987,"8170 Nguyen Lakes Suite 553
Richardsland, VT 91383"
61943.19165,5,6,1,41204.71039,1326837.456,"72922 Gerald Run
Bennettbury, IA 79096-0033"
71108.05397,11,3,5,39238.48488,1441956.202,"1601 Smith Grove
Angiefurt, ME 26214"
77485.71068,2,3,5,33296.59384,1278204.782,"2911 Fowler Fork Suite 529
North Justinfort, IA 72280"
56516.90365,10,6,6,34169.93467,803919.8065,"9920 Vasquez Road
North William, VT 10512-5275"
86129.76402,4,4,5,43393.29754,1880127.062,"1507 Jessica Brooks Suite 222
Scottberg, FL 04150"
70030.02061,11,3,5,26782.55627,1261715.462,"31625 Forbes Terrace Apt. 550
Masonview, WY 92231"
68449.04732,18,2,4,20145.88651,1810158.487,"46215 Craig Causeway Suite 574
Joyport, DC 81001-1533"
69518.48172,7,6,4,36570.18205,1527492.344,"8847 Raymond Burgs Suite 427
North Richard, CT 27306-6334"
62911.51832,0,5,4,39738.27109,1133084.324,"7279 Gonzalez Branch
Jamesfurt, MO 42807-4704"
78060.65073,15,2,3,47151.72226,1491145.24,"417 Fox Rue Suite 365
New Anitamouth, WV 41012"
71714.70068,8,7,4,28294.09415,853142.8085,"14889 Morrison Light
North Nicole, DC 75835-8124"
58970.57957,19,7,3,18991.77717,973688.7555,"15561 Cameron Cliffs
South Mark, NE 53966-8240"
89716.84074,17,2,2,60886.85261,2105991.792,"852 Olson Manor Apt. 860
North Meaganhaven, MP 22777"
58945.507,10,4,4,47225.66765,948366.9679,"399 Lindsey Extension
Port Elizabethport, ME 70413"
88090.37432,0,6,6,55833.58223,1641473.662,"912 Michael Well
Lake Taylor, AK 56349"
61269.49231,15,7,6,41079.48627,999369.7984,"07975 Olivia Drive Suite 412
Shelbyview, WY 49540"
77910.2699,8,5,4,28126.82564,983180.3746,"7319 Gray Street Apt. 003
Hamiltonshire, WI 70268"
71500.87164,19,5,6,33741.7412,1439892.632,"1296 Elizabeth Street
North Stephen, VA 49776-7211"
77049.01999,1,2,2,19146.68419,812512.2413,"10594 Lee Burgs
South Daniel, NV 82349"
72474.89346,19,7,2,33307.05501,1304511.899,"3038 Smith Springs
Sarahville, MI 32945-5394"
69866.02451,10,6,6,48601.33237,1246270.01,"0307 Delgado Neck Apt. 340
Sarahfort, SC 76572-8997"
78355.3537,13,6,6,26740.95457,1277112.117,"797 Jerry Loaf
Christinabury, DE 10481-0476"
76541.47992,5,6,6,45686.08273,1734814.16,"60984 Jeffrey Walk
Lake Devinport, NJ 48846-8791"
68779.1743,13,2,1,18901.41543,869924.0584,"649 Miller Fork Apt. 925
West Geraldside, VT 87236-9508"
52034.91153,11,7,4,20444.78627,961727.4684,"3476 Romero Track Suite 459
Samanthaville, CO 31117"
91937.80789,16,3,2,19332.41978,1267150.837,"61051 Richard Locks Apt. 499
South Cindyberg, WV 41881"
66467.92305,18,4,6,59258.48602,1820189.533,"060 John Place Suite 221
New Susanmouth, DC 29629"
62399.28279,1,5,5,29409.21187,716344.6279,"1504 Michael Tunnel
Kathleenfurt, SC 35732-2763"
63477.2577,7,3,2,28894.49794,1204400.616,"004 Jessica Rapid Apt. 549
Chelseyshire, MI 32396"
67396.96811,20,2,2,42768.37336,1560805.071,"47072 Middleton Isle
Wrighttown, NE 39331"
80371.44642,17,4,6,18859.2903,1644242.024,"27895 Snyder Trace
Michaelstad, NM 96388"
64276.53753,15,7,5,40728.77666,1586312.158,"4618 Yolanda Valley Suite 686
Ashleyborough, NH 90179-9423"
59084.7252,11,7,4,42955.90836,1073254.144,"173 Robert Viaduct Suite 666
Duartehaven, IN 29424"
55040.23986,15,3,3,58040.67422,1090888.963,"198 Jason Mall Apt. 708
Laurieside, CT 55153"
77803.18625,17,5,5,42090.9482,1568181.614,"Unit 3061 Box 5285
DPO AP 84263-3820"
49767.03433,18,3,2,40776.07911,927978.9092,"556 Morgan Locks
Griffithton, ND 65308"
56741.4166,8,6,5,26252.12933,985006.9862,"099 Robin Wall
North Andrea, VT 47173"
65904.80993,13,3,1,43800.05086,1636414.892,"18209 Francis Hollow
South Mistytown, ID 70388"
73019.81772,13,4,1,50931.75153,1542488.695,"413 Ruiz Harbor
East Dwaynefurt, AR 67836"
57521.6855,19,4,5,29113.40873,806255.8756,"19677 Harris Port
Duarteberg, ME 21314"
71486.95568,13,7,5,41479.08232,1101341.194,"1494 Jesse Square
Tracyshire, OR 66419-4633"
81107.896,4,6,5,40936.98964,1787324.506,"Unit 9428 Box 9990
DPO AE 77397"
72006.81109,7,5,2,37402.08393,1235593.277,"79128 David Stream Suite 581
Gibsonview, DC 25798-0052"
66071.92533,3,7,3,19935.30267,1033626.411,"1029 Warner Mountain
South Danielleville, DE 93493-7910"
72655.35365,5,4,2,38039.25299,1335848.332,"7824 Alexander Wells
South Michael, RI 90908"
60685.9264,2,4,5,27530.56599,943469.808,"955 Yates Spurs
Wandaborough, MS 55302"
81044.94476,20,6,3,38512.4832,1382998.251,"6333 Courtney Mountains
South Amandashire, MA 58101"
58318.8615,15,3,3,29491.63527,859208.7212,"20090 Stephanie Branch Suite 447
Amandaberg, PA 77785"
65674.59699,2,4,2,34492.79331,1234629.595,"3159 Griffith Plains Apt. 215
West Briantown, AZ 75098"
78859.80766,12,6,4,38198.79736,1248845.209,"0865 Amy Circles
East Erinburgh, VT 38076-2616"
75844.98746,16,3,6,31903.37547,1108912.515,"985 Matthew Circles Apt. 923
Dannymouth, MO 92329"
77615.85134,11,3,2,36591.52345,1466411.79,"0243 Banks Cove Suite 863
Williamchester, OR 45035"
55988.13923,6,2,6,55042.91443,1454035.008,"Unit 7390 Box 2056
DPO AP 25324"
79571.60308,15,4,2,43601.7107,1457230.646,"USNS Hoffman
FPO AE 23485"
68099.65344,0,7,3,35347.133,837540.1697,"89331 Matthew Station
East Timothyside, NE 40215-8990"
69489.40343,18,3,6,28389.5975,694472.1081,"915 Williams Shores Suite 900
North Paula, NC 10613"
95212.46909,0,7,3,43890.03872,2139725.54,"983 Joseph Roads
North Clintonstad, MH 00999"
58533.13639,14,7,2,49321.05718,1285312.244,"683 Garza Port Apt. 033
Susanview, IN 68879-6525"
61875.07597,11,7,4,35833.39308,975005.7737,"213 Eaton Glen
Port Zacharymouth, IN 79205-6001"
80422.26188,11,4,5,51383.02413,1661435.48,"5790 Linda Drive
South Kelseychester, NH 66506-0128"
41064.87217,6,4,6,37600.68728,557228.7842,"757 Howard Via
Lake William, NH 07208"
68885.98661,11,4,4,21688.8083,871325.2613,"91339 Page Haven Suite 833
Vegaland, WI 86775"
70657.39833,6,3,1,22743.50723,1246485.184,"4892 Dana Landing Apt. 954
Cathytown, NC 83325"
78199.45501,14,2,6,50241.0408,1491153.03,"914 Black Roads Suite 378
Jacquelinetown, DE 52211"
63536.04919,12,5,6,45842.39381,1532682.048,"4370 Phillips Plain Apt. 677
Dudleyburgh, RI 34309"
57191.89561,6,3,3,21518.52517,646248.1834,"0551 Harris Mews Apt. 676
South Colleenstad, OK 76109"
88733.44803,9,4,1,32505.91637,1397943.513,"5513 Ward Mission Suite 961
West Melissafort, NH 86610"
46285.83806,8,5,3,42246.01753,1153321.604,"4366 Lewis Crescent Suite 780
Paynefurt, VT 65844"
71799.86053,7,3,6,33178.3664,1135030.683,"PSC 9249, Box 8264
APO AE 94608"
63700.88828,14,2,3,52554.41103,1312466.974,"1125 Timothy Landing Suite 089
North Michelleburgh, DE 43595-7674"
61516.10033,1,4,1,44913.2108,1224001.871,"4005 Desiree Circles Apt. 228
Kristinatown, CA 37998-8425"
66749.5692,8,5,4,46553.97583,1394637.65,"1630 Castillo Summit Apt. 619
East Karenborough, VA 26540-5015"
85668.89693,11,3,2,24272.72411,1218125.212,"40806 Gonzalez Ports Suite 735
Richardbury, LA 07364"
53562.40354,2,5,1,17964.4699,266298.8811,"441 Ryan Courts Suite 717
Gonzalesport, NV 30350"
61134.78903,16,4,5,49167.47598,1052567.699,"696 Morales Mount
North Stephaniefurt, IL 15970-0880"
70643.17931,1,2,1,24298.96807,1460450.981,"4119 Armstrong Garden Suite 396
Hawkinsville, AZ 45777"
76635.9532,8,4,2,39792.55162,1205377.911,"4764 Kevin Turnpike
North Kristy, MH 98016-2735"
74229.47176,9,4,4,20042.99352,1110394.025,"27781 Emily Mission Suite 338
Diazfort, SD 77874"
68742.98732,13,4,6,34008.88188,1218566.262,"PSC 7604, Box 4292
APO AP 69437-0477"
42245.80078,6,4,5,53670.66263,862865.8153,"1221 Moore Parkways Suite 970
South Zachary, GA 88442"
57631.59791,7,6,4,33884.18379,705100.5116,"483 Henry Locks
Wilcoxtown, SD 27970"
71066.80865,11,3,3,43419.88705,1112194.752,"37016 David Glens Apt. 820
North Sydneyborough, MA 23001-0912"
71813.75784,20,3,1,27307.96558,1049981.352,"1566 Jesus Expressway Suite 832
Kathrynview, AK 07505"
80154.87152,12,2,6,45608.50108,1650269.18,"996 Cristina Park
Marshallmouth, OK 70984"
71229.35796,19,4,3,27168.84219,699787.319,"979 Amanda Mills Apt. 740
Jamesmouth, IN 33835-2971"
65182.11557,2,6,6,32729.59673,779106.0225,"97736 Brooks Lights
Port Rhonda, PA 26349"
65258.21368,0,4,4,44352.88381,1748474.694,"21023 Jennifer Summit
Port Brittanyburgh, PR 59046"
79988.56869,13,4,3,53109.81138,1550036.519,"PSC 0911, Box 4735
APO AE 04626-3158"
49664.26757,14,4,1,29403.51206,581134.9649,"7886 Laurie Street Suite 487
Lindsayberg, OK 30647"
73579.39609,7,2,2,37368.20507,1537765.661,"6624 Tina Trail Apt. 796
Annaside, MN 18320-8664"
75865.63461,5,4,5,30350.78086,975054.5664,"27680 Kayla Garden Apt. 502
Lake Amytown, VT 21723-8240"
78048.80583,19,2,5,28727.0782,990725.6518,"393 Mark Crescent Apt. 318
Sullivanmouth, MT 91498"
69446.29705,3,4,5,22578.30787,1092843.3,"4123 Debbie Plain
Juliatown, NE 39004"
73005.84733,12,2,1,36706.21104,1217309.129,"6320 Christopher Spur
Sergioborough, MA 62426-1311"
78146.85402,15,2,3,30040.12652,1622261.672,"366 Olson Courts
Wongton, GU 39226"
64042.76884,0,7,1,21350.91704,1288490.268,"53458 Daniel Locks Apt. 694
Flemingburgh, HI 86115-0628"
96899.01259,19,3,1,50292.66772,1697281.494,"69814 Parrish Lock
East Micheal, SC 69549"
75059.77452,17,6,3,18699.18704,1242316.991,"98184 Susan Bridge
Aaronchester, MD 67130"
97076.1645,7,4,3,39915.65678,1969194.124,"20831 Heather Common Suite 998
Lake Elizabeth, MS 95665-3322"
75250.20708,5,3,4,34098.3748,1418723.657,"36847 George Turnpike Apt. 614
Wardside, FL 81978-4911"
61099.3753,11,5,2,33249.1129,744450.2293,"6096 Mack Circles Apt. 436
Diazchester, IA 07399"
43401.44163,4,3,2,24589.41038,736817.3769,"67815 Hunt View Apt. 776
West Melaniefort, CO 84268-8523"
76228.51344,12,2,5,46694.14247,1820595.367,"86237 Cynthia Ranch
Aprilton, GA 79580-2787"
70698.54806,9,4,1,26598.06445,799191.0381,"202 Cody Club
Lake Ruben, SD 83426"
58719.36049,13,3,5,44957.01792,1296240.112,"96658 Virginia Village Apt. 406
Melissaton, VT 79035-8774"
73237.58306,12,6,6,33995.11263,1341722.836,"5160 Anderson Forks Suite 782
North Emily, VA 86170-3249"
50817.79065,13,6,1,34818.2095,771002.0763,"76188 Whitney Landing Apt. 911
East Shaneburgh, MT 56173-8113"
60297.70333,4,2,6,33621.46062,1243748.119,"777 Heather Station
New Danielborough, ME 21280"
63558.346,14,6,2,37969.65867,1138036.595,"48129 Collier Prairie
Bridgesstad, SD 33921"
68704.61174,18,7,5,40183.03473,1020145.973,"18094 Walker River
Matthewmouth, IN 75818-3834"
72994.02315,16,2,6,40449.96173,1507035.874,"673 Gibson Circles Suite 962
South Andrew, FL 87783-2655"
53847.54969,12,2,2,23852.69496,569876.7749,"7639 Alexandra Way Apt. 400
Mooneystad, ID 09802"
62992.1901,10,2,5,23116.79338,867311.0637,"07743 Michael Glens Suite 132
Lake Gabrielashire, NE 68478"
83004.61836,10,3,1,44194.65852,1325354.508,"297 Reynolds Greens Apt. 163
Jonathanstad, FL 82710"
73699.78263,18,3,4,34445.8909,1710966.036,"18880 Ramos Loop
Matthewborough, FL 68043"
44834.02158,17,2,4,40784.38132,757469.0222,"24988 Roach Pines
North Allisontown, PR 01335"
69495.74927,5,6,3,36248.75863,1450786.775,"73212 Diane Camp
Lake Maria, MO 55537-5224"
72581.89951,8,7,4,26765.18425,1004340.036,"844 Charles Stream
Samuelview, NJ 14509-7731"
76908.50551,1,7,4,57322.841,1957984.944,"0534 Palmer Canyon Suite 267
Tiffanymouth, NH 63798-5081"
70658.46102,1,2,6,32688.7829,1262187.042,"402 Ortiz Shoals Suite 053
East Deannaview, OH 88507-7776"
72405.65003,9,2,1,32748.7865,718187.0166,"41617 Nicholas Ferry Suite 806
Perkinschester, VA 33951"
62893.64668,20,7,5,35593.55018,1271518.964,"0454 Brianna Radial
Christopherhaven, MH 84564"
76626.75782,7,7,2,20782.08982,1333995.852,"884 French Mountains
New Austinton, UT 96635-9122"
67781.08775,4,3,5,43570.83166,1424389.483,"473 Martinez Manors Apt. 711
North Robertchester, FL 17689-6624"
74004.13042,10,2,4,25909.19733,1078577.267,"961 Benjamin Village Suite 910
Coxfurt, VA 54297"
62006.20326,10,6,5,53450.07286,1536899.083,"7107 Nathan Neck Apt. 835
Jeremyside, DE 56708"
66698.24733,3,7,4,40558.23902,1165875.306,"327 Michael River
Harringtonbury, TN 48100-3204"
74562.3907,9,6,4,18597.58899,1165877.669,"76830 William Spur
North Dennisborough, NJ 77736-3759"
67715.21701,16,4,6,38555.18185,1099917.434,"254 Silva Coves
Jorgetown, PA 58403-1657"
49055.28186,12,7,2,26841.43399,1244630.998,"Unit 3354 Box 0509
DPO AA 43248"
66484.84424,19,6,6,28002.64709,873509.1895,"483 Choi Falls Suite 958
South David, UT 15496"
72899.6582,9,7,5,39311.14754,1270928.034,"039 Riley Divide
North Seanmouth, AK 27303-1827"
67076.26779,17,6,5,35182.00509,997618.6798,"4465 Butler Port Suite 334
Potterfort, GU 07071"
49198.62891,4,5,3,44786.52968,913978.5734,"826 Price Lodge Apt. 957
East Monica, NV 24427-2388"
56374.21297,17,7,2,35084.59224,856207.6028,"0392 Russell Pines
Vanessachester, ME 86976"
78077.11195,16,5,5,40737.41719,1729392.204,"030 Nicole Pass Suite 606
South Christianmouth, IN 41626"
71103.17572,7,7,4,59442.37559,1518787.761,"88096 Campbell Coves Apt. 230
Russellchester, FL 07349"
59904.84805,0,4,5,35188.77285,752168.0689,"USS Frost
FPO AE 14077-5917"
67672.94127,14,5,3,39902.45965,1550931.068,"36614 Fisher Forges Apt. 509
Leeview, MH 89420-6646"
67123.99452,5,5,1,56400.27739,1327806.729,"110 Johnston River Apt. 404
Crystalchester, OK 52258-1753"
65274.13995,20,7,4,25620.91569,1399906.45,"96381 Sonya Mission
East Kevin, OK 68218-3510"
61827.54396,3,4,5,31309.43894,1235591.828,"1604 Wilkinson Tunnel
Lake Lawrenceburgh, TX 40964-2749"
50041.12522,19,3,6,68311.69582,1626676.49,"300 Jamie Freeway
South Marioshire, MI 12514-5439"
68870.37884,17,4,2,42188.36249,1099959.639,"Unit 4845 Box 2656
DPO AE 68663"
56247.30619,3,3,2,36910.30353,1289190.763,"53083 Russell Skyway
North Reginaldfurt, KS 45504"
79763.06157,2,2,2,53615.34994,1441312.168,"2047 Jodi Turnpike
Johnfurt, MA 96951-8875"
50661.0223,10,5,6,44261.86804,829128.6568,"273 Powers Fork Suite 167
Russellport, ME 52621"
65142.75686,8,7,3,42574.65598,1443228.288,"56438 Swanson Pine Apt. 589
East Ralph, ME 69500-6236"
53641.31029,18,3,1,36472.17905,616056.96,"5215 Robert Circles
Paulfort, AR 94686"
55716.53957,4,6,2,42051.29546,809057.4586,"25009 Erik Junction
Curtismouth, MP 58591-5659"
68267.50282,20,2,6,35935.49687,1383938.367,"7609 Morse Trail
South Cody, AZ 06438"
83444.99369,0,6,1,44807.98836,1514555.082,"2452 Holly Forge
Jonesville, FL 71030-2432"
76609.91724,11,6,2,55430.31157,1214689.184,"624 Alyssa Plains Apt. 752
New Charlesstad, DC 55271-6451"
